US_Chart - Mainstream Top 40 Airplay,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,week_of
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2023.06.22
71,Be My Lover,Hypaton X David Guetta Feat. La Bouche,66,6,60,20,0,64700,22500,42200,373872,2023.06.29
72,How Do I Say Goodbye,Dean Lewis,66,0,66,2,0,260700,-1400,262100,2853553,2023.06.29
73,A Symptom Of Being Human,Shinedown,65,-1,66,1,0,363100,9300,353800,980076,2023.06.29
74,Girls Like Me Don'T Cry,Thuy,63,8,55,1,0,440700,42300,398400,2526382,2023.06.29
75,Rush,Ayra Starr,63,3,60,51,0,88700,10500,78200,2154967,2023.06.29
76,Slow,Jackson Wang & Ciara,61,-27,88,8,0,19400,-1700,21100,183064,2023.06.29
77,Hits Different,Taylor Swift,61,-29,90,3,0,253900,15600,238300,4132359,2023.06.29
78,Bops,Coi Leray,60,3,57,12,0,40800,20700,20100,908872,2023.06.29
79,AM:PM,Notd,60,-2,62,50,0,239700,-11700,251400,298057,2023.06.29
80,Eat Your Man (With Nelly Furtado),Dom Dolla,59,6,53,47,0,150700,9400,141300,720291,2023.06.29
81,Dial Drunk,Noah Kahan,57,10,47,23,0,48900,-41000,89900,6096904,2023.06.29
82,Put It On Da Floor,Latto,56,10,46,8,0,4400,0,4400,12786926,2023.06.29
83,When Love Sucks (Feat. Dido),Jason Derulo,56,2,54,49,0,229400,23400,206000,1399837,2023.06.29
84,Lost,Linkin Park,54,-13,67,2,0,253800,6800,247000,1414809,2023.06.29
85,Fight The Feeling,Rod Wave,52,1,51,6,0,17900,6300,11600,4818204,2023.06.29
86,I'm Not Dead Yet,Mike Posner,51,-18,69,1,0,107600,-48100,155700,77244,2023.06.29
87,Get Off The Wall,Philly Goats,49,0,49,1,0,0,0,0,4058269,2023.06.29
88,Pretty Girls Walk,Big Boss Vette,48,1,47,6,0,20900,-17900,38800,1539118,2023.06.29
89,Rodeo,Lah Pat Feat. Big Jade,47,-2,49,2,0,1200,0,1200,2570042,2023.06.29
90,My Barn My Rules,Mcr-T & Horsegiirl,46,,,1,0,0,,,0,2023.06.29
91,I Know,Kanii,45,-1,46,1,0,0,0,0,3168788,2023.06.29
92,Ain't Gonna Answer,Nle Choppa,43,14,29,11,0,59900,35900,24000,1365888,2023.06.29
93,The Show,Steve Aoki & Jj Lin,43,9,34,42,0,60600,12400,48200,0,2023.06.29
94,I'M In Love With You,The 1975,43,3,40,1,0,0,0,0,525677,2023.06.29
95,Read Your Mind,Sabrina Carpenter,43,-2,45,1,0,99300,6800,92500,238249,2023.06.29
96,Let Go,Central Cee,42,-21,63,1,0,92900,-49700,142600,620491,2023.06.29
97,Ella Baila Sola,Eslabon Armado,41,-3,44,2,0,10400,5200,5200,21797363,2023.06.29
98,Astrologically Illogical,Stephanie Poetri,40,3,37,39,0,55000,500,54500,11811,2023.06.29
99,Jump,P1harmony,39,21,18,14,0,61700,29000,32700,344999,2023.06.29
100,Give It To Me,Henrik,39,4,35,1,0,0,0,0,0,2023.06.29
101,It's A Wrap,Mariah Carey,37,3,34,1,0,0,0,0,944930,2023.06.29
102,Curious,Eric Bellinger,36,19,17,1,0,0,0,0,564318,2023.06.29
103,Wrapped Around Your Finger,Post Malone,35,-1,36,1,0,70200,-13800,84000,1406509,2023.06.29
104,I Won't Back Down,Goo Goo Dolls/O.A.R.,34,4,30,1,0,134000,16400,117600,49860,2023.06.29
105,Jackie Brown,Brent Faiyaz,34,4,30,1,0,0,0,0,2963578,2023.06.29
106,"Hey, Mickey",Baby Tate,34,-1,35,1,0,0,0,0,0,2023.06.29
107,Feels Good,O.N.E The Duo,34,-4,38,1,0,0,0,0,22449,2023.06.29
108,444+222,Lil Uzi Vert,33,5,28,1,0,0,0,0,251403,2023.06.29
109,Need A Favor,Jelly Roll,32,8,24,2,0,27300,2400,24900,11567413,2023.06.29
110,Painting Pictures,Superstar Pride,32,2,30,1,0,0,0,0,4079711,2023.06.29
111,Mine,Kelly Clarkson,32,-1,33,23,0,141100,-9900,151000,2714385,2023.06.29
112,Those Eyes,New West,32,-1,33,1,0,0,0,0,1990317,2023.06.29
113,Blicky,Fresh X Reckless,32,-2,34,1,0,0,0,0,864828,2023.06.29
114,High Heels,Flo Rida & Walker Hayes,30,0,30,1,0,167700,-9000,176700,682063,2023.06.29
115,Collide,Justine Skye,29,-8,37,1,0,0,0,0,2651181,2023.06.29
116,Candy Paint,Post Malone,28,3,25,1,0,226000,-15900,241900,1584607,2023.06.29
117,Drunk (And I Don'T Wanna Go Home),Elle King & Miranda Lambert,28,2,26,3,0,95000,-11600,106600,2968676,2023.06.29
118,Vampire,Olivia Rodrigo,28,,,17,0,59700,,,36585,2023.06.29
119,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,27,1,26,2,0,1800,1800,0,807044,2023.06.29
120,I'M That Bitch,BIA,27,-1,28,1,0,47500,-1600,49100,305747,2023.06.29
121,We Didn't Start The Fire,Fall Out Boy,27,,,16,0,181600,,,794312,2023.06.29
122,Poland,Lil Yachty,26,0,26,1,0,0,0,0,736431,2023.06.29
123,Shirt,Sza,26,-15,41,18,0,29900,-25600,55500,4003408,2023.06.29
124,Chill Like That,"Sunday Scaries, Pickuplines",23,-1,24,1,0,0,0,0,159084,2023.06.29
125,Oh No,Kreepa,23,-2,25,1,0,0,0,0,1408497,2023.06.29
126,Sleepwalking,All Time Low,23,-14,37,1,0,133100,-70500,203600,273670,2023.06.29
127,Dogtooth,"Tyler, The Creator",22,2,20,5,0,14700,1800,12900,2260331,2023.06.29
128,Where You Are,John Summit & Hayla,22,2,20,12,0,94100,11900,82200,1793073,2023.06.29
129,BEL MERCY,Jengi,22,0,22,1,0,0,0,0,216753,2023.06.29
130,Vulgar,Sam Smith & Madonna,22,-70,92,4,0,11100,-20200,31300,655666,2023.06.29
131,Love You Better,Future,21,-4,25,1,0,36600,2200,34400,2589884,2023.06.29
132,Mi Amore,Menudo,21,-47,68,3,0,4500,-178200,182700,3256,2023.06.29
133,Take Two,BTS,20,6,14,2,0,54500,32400,22100,2274330,2023.06.29
134,Love Me Like I Am,for King & Country,20,-2,22,13,0,23000,-1700,24700,1004761,2023.06.29
135,Call On Me,Bebe Rexha,20,-14,34,13,0,26800,-100500,127300,735297,2023.06.29
136,Down To You,Kelly Clarkson,18,,,18,0,118400,,,688035,2023.06.29
137,You're Losing Me,Taylor Swift,18,,,1,0,0,,,0,2023.06.29
138,Bejeweled,Taylor Swift,17,11,6,2,0,120000,105900,14100,3924464,2023.06.29
139,Luv Me A Little (Feat. Nina Ne,Illenium,17,4,13,2,0,35600,13200,22400,287208,2023.06.29
140,Peace And Love,Wiz Khalifa,17,2,15,1,0,36700,16700,20000,52931,2023.06.29
141,Home To Another One,Madison Beer,17,-13,30,1,0,13800,-15000,28800,1046545,2023.06.29
142,Sandman,Tai Verdes,17,,,5,0,54300,,,573893,2023.06.29
143,Love Tonight,Shouse,16,4,12,2,0,30600,17100,13500,951887,2023.06.29
144,Moonlight,Kali Uchis,16,-7,23,4,0,47300,13400,33900,6295046,2023.06.29
145,With All My Heart,Illenium & Jvke,16,-10,26,10,0,21400,-13700,35100,0,2023.06.29
146,In Ha Mood,Ice Spice,15,14,1,2,0,50200,45100,5100,2528975,2023.06.29
147,Bling Bling,Altégo,15,9,6,9,0,11200,6100,5100,128547,2023.06.29
148,Irrelevant,P!Nk,15,1,14,1,0,77400,9800,67600,79858,2023.06.29
149,Show Me,Owenn,15,1,14,1,0,56700,-7500,64200,3419,2023.06.29
150,Other Side,Illenium,15,0,15,11,0,11700,-7400,19100,253486,2023.06.29
151,Hallucinate,Dua Lipa,15,-8,23,1,0,38000,-15000,53000,667712,2023.06.29
152,Take My Name,Parmalee,15,-14,29,1,0,58300,-1600,59900,1843833,2023.06.29
153,Like My Father,Jax,14,13,1,1,0,87800,77400,10400,536039,2023.06.29
154,Ferrari,James Hype Feat. Miggy Dela Rosa,14,4,10,6,0,10900,6400,4500,734023,2023.06.29
155,Same Friends,Charlieonnafriday,14,4,10,2,0,10200,2100,8100,0,2023.06.29
156,Don't Walk Away,Gino Caporale,14,3,11,9,0,17200,7800,9400,0,2023.06.29
157,Love Is All Around (2023),Sir Ivan,14,1,13,8,0,15900,3100,12800,0,2023.06.29
158,I Don'T Miss You,Jp Saxe,14,-1,15,1,0,65000,20900,44100,142285,2023.06.29
159,Miami,Lola Audreys Feat. Nile Rodgers,14,-11,25,10,0,14500,-1200,15700,0,2023.06.29
160,If I Were A Fish (Feat. Olivia Barton),Corook,14,-32,46,1,0,40300,4500,35800,382977,2023.06.29
161,(It Goes Like) Nanana,Peggy Gou,14,,,9,0,21200,,,2014414,2023.06.29
162,Snow On The Beach,Taylor Swift Feat. Lana Del Rey,14,,,1,0,112600,,,3764509,2023.06.29
163,Take It Off,FISHER & Aatig,13,12,1,9,0,24700,24600,100,855029,2023.06.29
164,Wait,Flo Rida,13,1,12,2,0,32800,5600,27200,16420,2023.06.29
165,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,12,7,5,4,0,51600,35400,16200,2021229,2023.06.29
166,Loving You,Cannons,12,3,9,1,0,16500,11300,5200,633918,2023.06.29
167,Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",12,2,10,2,0,14600,2000,12600,7565885,2023.06.29
168,Good Times Go,Nicky Youre,12,-48,60,2,0,16700,-121600,138300,263505,2023.06.29
169,Maroon,Taylor Swift,12,,,1,0,101200,,,2638016,2023.06.29
170,Do Better,Lil Donald,12,,,1,0,0,,,1100108,2023.06.29
171,Tomorrow 2,Glorilla & Cardi B,11,4,7,5,0,5700,1600,4100,4399668,2023.06.29
172,Lucky,Crash Adams,11,2,9,1,0,0,0,0,43787,2023.06.29
173,Sticky,Drake,11,0,11,8,0,16000,2600,13400,1738811,2023.06.29
174,Those Days,Nickelback,11,-3,14,1,0,60900,-32100,93000,166042,2023.06.29
175,Queencard,(G)i-Dle,11,-28,39,9,0,11700,-42000,53700,5153720,2023.06.29
176,Tornado,Havanna Winter,11,,,1,0,0,,,246,2023.06.29
177,Act Bad,Diddy,10,4,6,7,0,6800,3700,3100,974575,2023.06.29
178,Waitin On It,Vavo,10,4,6,6,0,5600,500,5100,109471,2023.06.29
179,Doja,Central Cee,10,0,10,7,0,7500,-1100,8600,3760086,2023.06.29
180,Free Mind,Tems,10,0,10,4,0,4500,0,4500,3139274,2023.06.29
181,Beggin',Chris Lake & Aluna,10,-1,11,7,0,30900,-500,31400,725366,2023.06.29
182,Walking on a Dream,Empire Of The Sun,10,-1,11,1,0,27100,-1200,28300,3058390,2023.06.29
183,Unbreak My Heart,Jazzy K,10,-3,13,8,0,9900,-5300,15200,1416,2023.06.29
184,All The King's Men,Heather Cole,10,-3,13,1,0,6600,3000,3600,405,2023.06.29
185,Use Me (Brutal Hearts),"Diplo, Sturgill Simpson & Dove Cameron",10,-8,18,6,0,23600,7700,15900,262628,2023.06.29
186,Midnight Rain,Taylor Swift,9,8,1,1,0,62700,60400,2300,3152544,2023.06.29
187,emo girl,Machine Gun Kelly Feat. WILLOW,9,3,6,1,0,7600,1800,5800,429673,2023.06.29
188,In Da Getto,J Balvin & Skrillex,9,1,8,3,0,20500,3400,17100,898581,2023.06.29
189,Shy Away,Twenty One Pilots,9,1,8,2,0,5300,5300,0,303299,2023.06.29
190,Texas,Jessie Murph & Maren Morris,9,0,9,1,0,0,0,0,2260333,2023.06.29
190,1-800-Got-Stress,Devon Cole,9,0,9,1,0,0,0,0,38446,2023.06.29
192,Push It,Movada & DJ YUKI Feat. Lena Leon,9,-3,12,7,0,5900,-1200,7100,0,2023.06.29
193,Meltdown,Niall Horan,9,-30,39,1,0,0,0,0,1223664,2023.06.29
194,Science,Niall Horan,9,,,1,0,0,,,261727,2023.06.29
194,Revelations,Kim Petras,9,,,1,0,0,,,596978,2023.06.29
196,Hero,Afrojack & David Guetta,8,5,3,4,0,22900,22100,800,27802,2023.06.29
197,Rhyme Dust,Mk & Dom Dolla,8,2,6,4,0,41200,-13500,54700,607827,2023.06.29
198,Shake Sumn,DaBaby,8,0,8,7,0,10000,2400,7600,11189087,2023.06.29
199,Orange Afternoon,Astronomers,8,-3,11,1,0,11000,-42000,53000,55286,2023.06.29
200,Sweet Nothing,Taylor Swift,8,,,1,0,68100,,,1499148,2023.06.29
201,Mastermind,Taylor Swift,8,,,1,0,58100,,,2100758,2023.06.29
202,Heart Racing,"Kanii, Riovaz, Nimstarr",8,,,1,0,0,,,895737,2023.06.29
Copyright (c) 2023 MRC Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2023.06.29
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2023.07.06
1,Calm Down,Rema & Selena Gomez,13874,-7,13881,150,0,45980100,947700,45032400,18792458,2023.07.06
2,Karma,Taylor Swift,13721,114,13607,150,0,44151100,632900,43518200,10190367,2023.07.06
3,Sure Thing,Miguel,13292,-750,14042,147,0,42372200,-1219700,43591900,10143465,2023.07.06
4,Flowers,Miley Cyrus,11869,-522,12391,151,0,39194300,-1327500,40521800,16349683,2023.07.06
5,Creepin',"Metro Boomin, The Weeknd & 21 Savage",10147,-964,11111,148,0,33791900,-4912100,38704000,8411339,2023.07.06
6,Last Night,Morgan Wallen,9974,717,9257,148,0,28225100,2243600,25981500,31016154,2023.07.06
7,Eyes Closed,Ed Sheeran,8885,63,8822,149,0,24197300,288500,23908800,4360273,2023.07.06
8,Kill Bill,Sza,8228,-494,8722,146,0,27704700,-119500,27824200,14094467,2023.07.06
9,Dance The Night,Dua Lipa,8090,-3,8093,149,0,23497700,-152000,23649700,6854940,2023.07.06
10,Cupid,Fifty Fifty,7096,573,6523,150,0,20461100,2807600,17653500,33773439,2023.07.06
11,Chemical,Post Malone,6917,-2386,9303,145,0,19238700,-6948400,26187100,7004494,2023.07.06
12,Die For You,Weeknd,6887,-264,7151,148,0,21632700,-1351300,22984000,11177980,2023.07.06
13,Favorite Song,Toosii,6640,-291,6931,149,0,15205300,-614900,15820200,19375833,2023.07.06
14,Cruel Summer,Taylor Swift,6601,2079,4522,148,0,24197900,6808100,17389800,17949129,2023.07.06
15,Waffle House,Jonas Brothers,5988,-279,6267,148,0,15294700,-3144100,18438800,3088570,2023.07.06
16,Snooze,Sza,5975,357,5618,147,0,17028800,330500,16698300,10783237,2023.07.06
17,Vampire,Olivia Rodrigo,5493,5465,28,148,0,20791800,20732100,59700,38277177,2023.07.06
18,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,4909,-15,4924,149,0,13146300,-24500,13170800,4370736,2023.07.06
19,Jaded,Miley Cyrus,4820,-242,5062,148,0,11513300,-1037100,12550400,3245344,2023.07.06
20,Happy,Nf,4523,-471,4994,146,0,9380400,-738000,10118400,3573350,2023.07.06
21,Mourning,Post Malone,3978,-129,4107,146,0,9853800,-235300,10089100,4564774,2023.07.06
22,Fast Car,Luke Combs,3904,241,3663,143,0,11019600,1002000,10017600,23361106,2023.07.06
23,All My Life,Lil Durk Feat. J. Cole,3442,391,3051,140,0,8239300,1385900,6853400,18922188,2023.07.06
24,Praising You,Rita Ora,2838,-184,3022,146,0,5605000,-628700,6233700,517157,2023.07.06
25,Void,Melanie Martinez,2766,11,2755,136,0,6656400,-167700,6824100,2075757,2023.07.06
26,Trustfall,P!Nk,2526,-1153,3679,142,0,5675800,-2718500,8394300,2429911,2023.07.06
27,Hell N Back,Bakar,2186,171,2015,138,0,4049100,126400,3922700,4178470,2023.07.06
28,Satellite,Harry Styles,2141,23,2118,137,0,4252900,41800,4211100,2256673,2023.07.06
29,Popular,"Madonna, Playboi Carti, The Weeknd",1734,186,1548,140,0,3208900,409100,2799800,5591522,2023.07.06
30,Jumpin,Pitbull Feat. Lil Jon,1702,50,1652,136,0,3386400,265000,3121400,1575273,2023.07.06
31,What A Night,Flo Rida,1659,-84,1743,142,0,3709900,22400,3687500,219921,2023.07.06
32,Runaway,Onerepublic,1305,78,1227,131,0,2885800,307500,2578300,887316,2023.07.06
33,Summer Baby,Jonas Brothers,1163,-89,1252,125,0,2623800,-301700,2925500,1417524,2023.07.06
34,I know it won't work,Gracie Abrams,1156,-130,1286,115,0,2063000,-21400,2084400,503529,2023.07.06
35,Angel Pt. 1,"Jimin Feat. Kodak Black, Nle Choppa, Jvke & Muni Long",1026,-20,1046,110,0,2258000,54900,2203100,3660068,2023.07.06
36,Mona Lisa (Spider-Man: Across The Spider-Verse),Dominic Fike,1021,302,719,78,0,2352800,851700,1501100,3792161,2023.07.06
37,Barbie World (From Barbie The Album),"Nicki Minaj, Ice Spice & Aqua",1001,288,713,106,0,1777000,-624000,2401000,13428794,2023.07.06
38,Daylight,David Kushner,903,17,886,79,0,2022100,119700,1902400,13581900,2023.07.06
39,Attention,Doja Cat,825,246,579,84,0,1585500,811000,774500,6778346,2023.07.06
40,Keep Dat,iCandy,802,25,777,111,0,1074000,63300,1010700,4724395,2023.07.06
41,Calling (Spider-Man: Across The Spider-Verse),"Metro Boomin, Swae Lee & Nav Feat. A Boogie Wit Da Hoodie",635,156,479,71,0,2395400,445500,1949900,7028467,2023.07.06
42,Wish You The Best,Lewis Capaldi,614,-334,948,96,0,1670200,-970400,2640600,2649129,2023.07.06
43,What It Is (Block Boy),Doechii & Kodak Black,595,-11,606,44,0,1836800,-259500,2096300,7194772,2023.07.06
44,Area Codes,Kali,569,53,516,41,0,748400,123600,624800,13960166,2023.07.06
45,Miracle,Calvin Harris & Ellie Goulding,505,-77,582,89,0,625300,-173500,798800,1870171,2023.07.06
46,Timezone,Olivia Lunny,494,-52,546,73,0,341200,-26700,367900,4736,2023.07.06
47,In The Stars,Benson Boone,458,34,424,67,0,494800,7100,487700,2229540,2023.07.06
48,Makeba,Jain,269,153,116,30,0,320700,266000,54700,27838221,2023.07.06
49,Lemon,Smith,263,83,180,48,0,122200,24600,97600,93659,2023.07.06
50,Here With Me,D4vd,246,65,181,60,0,180700,123300,57400,4100490,2023.07.06
51,Princess Diana,Ice Spice,212,-10,222,14,0,248700,18400,230300,7279898,2023.07.06
52,Hold Me Like A Grudge,Fall Out Boy,195,47,148,70,0,707000,301400,405600,742689,2023.07.06
53,Padam Padam,Kylie Minogue,187,81,106,30,0,317200,54800,262400,2657066,2023.07.06
54,Stand By Me,Lil Durk Feat. Morgan Wallen,157,-22,179,8,0,179200,-134800,314000,9253444,2023.07.06
55,Middle Ground,Maroon 5,131,-157,288,88,0,638600,-287800,926400,492870,2023.07.06
56,Jump,P1harmony,119,80,39,68,0,224500,162800,61700,289712,2023.07.06
57,Sittin' On Top Of The World,Burna Boy,118,16,102,48,0,302700,-19100,321800,2065929,2023.07.06
58,Am I Dreaming,"Metro Boomin, A$ap Rocky & Roisee",114,28,86,23,0,245300,71700,173600,5302368,2023.07.06
59,Rush,Ayra Starr,113,50,63,52,0,98100,9400,88700,2077801,2023.07.06
60,That Part,Lauren Spencer Smith,101,-20,121,22,0,61200,-17700,78900,3059783,2023.07.06
61,We Didn't Start The Fire,Fall Out Boy,96,69,27,14,0,363100,181500,181600,4776848,2023.07.06
62,People,Libianca,95,-47,142,6,0,599600,-1700,601300,4825386,2023.07.06
63,Dandelion Eyes,Patrick Martin,93,-55,148,4,0,214100,-166700,380800,18139,2023.07.06
64,Put It On Da Floor,Latto,84,28,56,8,0,72000,67600,4400,10987798,2023.07.06
65,I Knew You Were Trouble (Taylor's Version),Taylor Swift,83,-14,97,31,0,473100,-77900,551000,3724332,2023.07.06
66,Where She Goes,Bad Bunny,78,8,70,43,0,262300,47600,214700,10579120,2023.07.06
67,Sail Away,Lovelytheband,77,-32,109,20,0,229300,15200,214100,383291,2023.07.06
68,Give Me A Kiss,Crash Adams,75,8,67,1,0,0,0,0,175323,2023.07.06
69,AM:PM,Notd,71,11,60,51,0,294000,54300,239700,270611,2023.07.06
70,See You Again,"Tyler, The Creator",70,1,69,2,0,23800,0,23800,7940359,2023.07.06
71,Search & Rescue,Drake,70,-45,115,11,0,65200,-37900,103100,10061764,2023.07.06
72,Bops,Coi Leray,67,7,60,10,0,27300,-13500,40800,635700,2023.07.06
73,Girls Like Me Don'T Cry,Thuy,67,4,63,1,0,513600,72900,440700,4412236,2023.07.06
74,A Symptom Of Being Human,Shinedown,67,2,65,2,0,370300,7200,363100,768361,2023.07.06
75,Eat Your Man (With Nelly Furtado),Dom Dolla,56,-3,59,48,0,147700,-3000,150700,644000,2023.07.06
76,I Know,Kanii,55,10,45,1,0,0,0,0,2772196,2023.07.06
77,Ella Baila Sola,Eslabon Armado,53,12,41,3,0,13800,3400,10400,20378602,2023.07.06
78,Get Off The Wall,Philly Goats,51,2,49,1,0,0,0,0,1816890,2023.07.06
79,When Love Sucks (Feat. Dido),Jason Derulo,51,-5,56,46,0,191600,-37800,229400,955531,2023.07.06
80,Read Your Mind,Sabrina Carpenter,50,7,43,1,0,110800,11500,99300,231578,2023.07.06
81,Slow,Jackson Wang & Ciara,50,-11,61,6,0,18400,-1000,19400,159003,2023.07.06
82,Pretty Girls Walk,Big Boss Vette,49,1,48,8,0,32600,11700,20900,1479716,2023.07.06
83,Dial Drunk,Noah Kahan,49,-8,57,2,0,9600,-39300,48900,5119731,2023.07.06
84,Queencard,(G)i-Dle,48,37,11,42,0,63500,51800,11700,5195380,2023.07.06
85,Ain't Gonna Answer,Nle Choppa,48,5,43,16,0,42900,-17000,59900,1292099,2023.07.06
86,Fight The Feeling,Rod Wave,48,-4,52,5,0,4400,-13500,17900,4414553,2023.07.06
87,My Barn My Rules,Mcr-T & Horsegiirl,46,0,46,1,0,0,0,0,81815,2023.07.06
88,Lost,Linkin Park,45,-9,54,1,0,256000,2200,253800,1268025,2023.07.06
89,How Do I Say Goodbye,Dean Lewis,45,-21,66,2,0,167100,-93600,260700,2576883,2023.07.06
90,In Ha Mood,Ice Spice,43,28,15,1,0,149800,99600,50200,2424070,2023.07.06
91,Unavailable,DaVido,42,-31,73,1,0,0,0,0,1391730,2023.07.06
92,I'M In Love With You,The 1975,40,-3,43,1,0,0,0,0,495070,2023.07.06
93,I Won't Back Down,Goo Goo Dolls/O.A.R.,39,5,34,1,0,164100,30100,134000,48758,2023.07.06
94,I'm Not Dead Yet,Mike Posner,39,-12,51,1,0,86200,-21400,107600,74378,2023.07.06
95,Feels Good,O.N.E The Duo,38,4,34,1,0,0,0,0,99113,2023.07.06
96,Curious,Eric Bellinger,37,1,36,2,0,800,800,0,576211,2023.07.06
97,The Show,Steve Aoki & Jj Lin,37,-6,43,37,0,53000,-7600,60600,0,2023.07.06
98,Blame Brett,The Beaches,36,34,2,1,0,0,0,0,393220,2023.07.06
99,Painting Pictures,Superstar Pride,36,4,32,1,0,0,0,0,2775166,2023.07.06
100,If Only I,Loud Luxury & Two Friends with Bebe Rexha,35,31,4,17,0,36700,-36900,73600,1067778,2023.07.06
101,Blicky,Fresh X Reckless,35,3,32,1,0,0,0,0,701059,2023.07.06
102,Give It To Me,Henrik,35,-4,39,1,0,0,0,0,0,2023.07.06
103,Shirt,Sza,34,8,26,16,0,44200,14300,29900,3839080,2023.07.06
104,Those Eyes,New West,34,2,32,1,0,0,0,0,1784923,2023.07.06
105,Wrapped Around Your Finger,Post Malone,34,-1,35,1,0,67600,-2600,70200,1388309,2023.07.06
106,High Heels,Flo Rida & Walker Hayes,33,3,30,1,0,191800,24100,167700,718757,2023.07.06
107,Mine,Kelly Clarkson,33,1,32,24,0,136300,-4800,141100,1978405,2023.07.06
108,It's A Wrap,Mariah Carey,33,-4,37,1,0,0,0,0,910664,2023.07.06
109,Like My Father,Jax,30,16,14,1,0,181300,93500,87800,479756,2023.07.06
110,Jackie Brown,Brent Faiyaz,30,-4,34,1,0,0,0,0,2846294,2023.07.06
111,Be My Lover,Hypaton X David Guetta Feat. La Bouche,30,-36,66,14,0,22800,-41900,64700,390323,2023.07.06
112,(It Goes Like) Nanana,Peggy Gou,29,15,14,14,0,47600,26400,21200,1757736,2023.07.06
113,444+222,Lil Uzi Vert,29,-4,33,1,0,0,0,0,268007,2023.07.06
114,Drunk (And I Don'T Wanna Go Home),Elle King & Miranda Lambert,28,0,28,4,0,105500,10500,95000,3444839,2023.07.06
115,Candy Paint,Post Malone,28,0,28,1,0,260700,34700,226000,1553734,2023.07.06
116,"Hey, Mickey",Baby Tate,28,-6,34,1,0,0,0,0,0,2023.07.06
117,Call On Me,Bebe Rexha,27,7,20,18,0,42200,15400,26800,646620,2023.07.06
118,Need A Favor,Jelly Roll,27,-5,32,3,0,16100,-11200,27300,11603590,2023.07.06
119,Hits Different,Taylor Swift,27,-34,61,1,0,33400,-220500,253900,3338306,2023.07.06
120,Collide,Justine Skye,26,-3,29,1,0,0,0,0,2336332,2023.07.06
121,Make My Day (With David Guetta),Coi Leray,25,21,4,7,0,69500,56900,12600,714966,2023.07.06
122,BEL MERCY,Jengi,25,3,22,2,0,800,800,0,281042,2023.07.06
123,Poland,Lil Yachty,25,-1,26,1,0,0,0,0,754388,2023.07.06
124,Take It Off,FISHER & Aatig,24,11,13,12,0,63600,38900,24700,791108,2023.07.06
125,Show Me,Owenn,24,9,15,1,0,145000,88300,56700,1826,2023.07.06
126,Love You Better,Future,24,3,21,1,0,41100,4500,36600,2435444,2023.07.06
