Rank,Album,Artist,Label Description,Label,Peak Position,Last Week Rank,Last 2 Week Rank,Weeks On Chart,TW Sales,% CHG,LW Sales,RTD Sales,week_of
62,Czartificial Intelligence,Czarface,INGROOVES,INGV,2,55,53,45,37,-27.5,51,11047,2024.10.03
64,Small Town Ghetto,Peezy,EPIC MUSIC PRODUCTIONS,EMPR,64,,,1,36,,0,36,2024.10.03
64,World Wide Whack,Tierra Whack,INTERSCOPE/GEFFEN/A&M,INT,2,,71,26,36,300.0,9,3726,2024.10.03
64,NOW Hip Hop At 50,Various Artists,NOW,NOW,9,91,72,52,36,71.4,21,8441,2024.10.03
67,Genre:Sadboy,mgk & Trippie Redd,INTERSCOPE/GEFFEN/A&M,INT ,1,54,54,27,34,-35.8,53,9371,2024.10.03
68,Raised By Rap: 50 Years Of Hip Hop,Various Artists,SME/LEGACY RECORDINGS,LEGC,4,69,94,62,33,-5.7,35,21884,2024.10.03
68,If Looks Could Kill,Destroy Lonely,INTERSCOPE/GEFFEN/A&M,INT ,4,,82,58,33,106.2,16,7605,2024.10.03
70,Love (The) Ominous World,Blu & Exile, INDY LABEL,INDY,31,31,,2,32,-73.1,119,151,2024.10.03
70,1 Of 1,MC Lyte,,,30,30,,2,32,-73.3,120,152,2024.10.03
72,Hella,1999 Write The Future,THE ORCHARD,ORCH,20,96,81,4,31,72.2,18,294,2024.10.03
72,Ehhthang Ehhthang,Glorilla,INTERSCOPE/GEFFEN/A&M,INT ,3,49,60,20,31,-56.3,71,4091,2024.10.03
74,Quaranta,Danny Brown,WARP RECORDS,WARP,5,70,,39,30,-11.8,34,4449,2024.10.03
74,So Many Other Realities Exist Simultaneously,Atmosphere,Rhymesayers,RHMS,3,,,1,30,275.0,8,7732,2024.10.03
76,Mademan,Cardo Got Wings,,,75,75,,2,29,-9.4,32,61,2024.10.03
76,Slant Face Killah,Conway The Machine,Empire,EMPR,2,65,94,19,29,-25.6,39,2731,2024.10.03
78,Now Playing,Lil' Kim,ATLANTIC GROUP,ATLG,27,,,4,28,115.4,13,405,2024.10.03
79,Welcome 2 Collegrove,2 Chainz Feat. Lil Wayne,DEF JAM/DEF SOUL,DEF,2,68,75,45,27,-25.0,36,11178,2024.10.03
80,Yin Yang Tapes: Winter Season (1989-1990,$uicideBoy$,THE ORCHARD,ORCH,14,80,66,22,26,-3.7,27,2367,2024.10.03
81,Strictly Leakage,Atmosphere,Rhymesayers Entertainment,RSE,1,96,,16,23,27.8,18,2480,2024.10.03
81,The Detour,Hebl Zoodeville & Slug,Rhymesayers Entertainment,RSE,81,,,1,23,,0,23,2024.10.03
83,Glorious Game,"El Michels Affair, Black Thought",333 Company,INDI,3,,94,11,22,69.2,13,11052,2024.10.03
83,Please Don'T Cry,Rapsody,ROC NATION,R0CN,2,,99,19,22,46.7,15,3447,2024.10.03
85,Sycamore,Nic D,,,85,,,1,21,,0,21,2024.10.03
85,Inevitable - Ep,Super Junior-D&E,,,85,96,,2,21,16.7,18,39,2024.10.03
85,G.O.Ds Network - Reb7rth,Rakim,INGROOVES,INGV,5,63,61,10,21,-51.2,43,1910,2024.10.03
85,Yin Yang Tapes: Summer Season (1989-1990,$uicideBoy$,THE ORCHARD,ORCH,11,96,82,22,21,16.7,18,2423,2024.10.03
85,Worth Every Dollar 2,Fendi P,,,85,,,1,21,,0,21,2024.10.03
90,Y2k!,Ice Spice,TENTHOUSAND PROJECTS/CAPITOL,10K,1,,99,9,20,42.9,14,17695,2024.10.03
90,The Confidence Of Knowing,"Talib Kweli, J. Rawls", INDEPENDENT LABEL SUBMISSION,INDI,24,61,24,3,20,-55.6,45,268,2024.10.03
90,Loaded,Dee-1,,,34,,,1,20,300.0,5,187,2024.10.03
90,City Cinderella,JT,"QUALITY CONTROL MUSIC, LLC",QCM,1,,,8,20,81.8,11,10662,2024.10.03
94,Too Much To Say,Mando,,,94,,,1,19,,0,19,2024.10.03
94,Doing It For Me,Larry June,Empire,EMPR,4,47,43,8,19,-74.3,74,3455,2024.10.03
94,For All The Dogs,Drake,OVO / REPUBLIC RECORDS,R-RR,1,,,1,19,280.0,5,16110,2024.10.03
94,Cry,Hulvey, INDEPENDENT LABEL SUBMISSION,INDI,17,66,17,3,19,-48.6,37,434,2024.10.03
98,Magic 3,Nas,Mass Appeal,MAPU,3,,63,37,18,260.0,5,7521,2024.10.03
98,Might Delete Later,J. Cole,INTERSCOPE/GEFFEN/A&M,INT ,1,93,,22,18,-10.0,20,11932,2024.10.03
100,The Thief Next To Jesus,KA,,,57,57,,2,17,-63.8,47,64,2024.10.03
100,Nice To Meet You,Mista Jippa,,,84,84,,2,17,-29.2,24,41,2024.10.03
1,Jaded,TOOSII,CAPITOL MUSIC GROUP,CAP,1,,,1,8480,,0,8480,2024.10.10
2,The Death Of Slim Shady (Coup De Grâce),Eminem,INTERSCOPE/GEFFEN/A&M,INT ,1,2,3,13,2658,-15.3,3138,163776,2024.10.10
3,New World Depression,$uicideBoy$,G59 Records,G59,1,3,5,17,1839,-17.3,2224,61402,2024.10.10
4,Utopia,Travis Scott,Cactus Jack/EPIC,EPIC,1,7,10,63,772,48.7,519,633588,2024.10.10
5,Auditorium Vol 1,"Common, Pete Rock",LOMA VISTA,LVR,1,1,29,13,568,-82.5,3242,7427,2024.10.10
6,Megan,Megan Thee Stallion,INDEPENDENT LABEL SUBMISSION,INDI,1,6,9,15,518,-1.0,523,27231,2024.10.10
7,Now Playing,Notorious B.I.G.,BAD BOY RECORDS,BADB,6,23,49,59,515,158.8,199,11030,2024.10.10
8,Post Traumatic,Tee Grizzley,300 ENTERTAINME,300E,8,,,1,464,,0,464,2024.10.10
9,King Of The Mischievous South Vol. 2,Denzel Curry,LOMA VISTA,LVR,3,8,8,12,454,-9.0,499,11863,2024.10.10
10,"Right Place, Wrong Person",Rm (Bts),INTERSCOPE/GEFFEN/A&M,INT,1,15,13,20,441,38.7,318,74050,2024.10.10
11,The Force,LL Cool J,DEF JAM/DEF SOUL,DEF,1,4,7,5,436,-36.3,684,16239,2024.10.10
12,Mixtape Pluto,Future,EPIC,EPIC,2,5,2,3,417,-38.4,677,11125,2024.10.10
13,Days Before Rodeo,Travis Scott,EPIC,EPIC,1,31,16,7,387,172.5,142,492557,2024.10.10
14,Hardstone Psycho,Don Toliver,ATLANTIC GROUP,ATLG,1,10,6,17,365,-12.9,419,31734,2024.10.10
15,D-Day,Agust D (Suga Of Bts),INTERSCOPE/GEFFEN/A&M,INT,1,25,20,78,293,71.3,171,253161,2024.10.10
16,We Don't Trust You,Future & Metro Boomin,Epic/Republic/Boominati/Freebandz,ERFB,2,13,11,29,250,-30.9,362,19225,2024.10.10
17,Goodbye & Good Riddance,Juice WRLD,INTERSCOPE/GEFFEN/A&M,INT ,2,19,17,334,225,0.4,224,228014,2024.10.10
18,The Detour,Hebl X Zoodeville X Slug,,,18,,,1,209,,0,209,2024.10.10
19,Heroes & Villains,Metro Boomin,REPUBLIC RECORDS,R-RR,1,21,19,96,208,-0.5,209,67776,2024.10.10
20,No Fear Of Time,Black Star, INDEPENDENT LABEL SUBMISSION,INDI,13,40,,2,203,128.1,89,3473,2024.10.10
